#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
157000,314.0000000007712,-1944380.048807161,-1551026.8259766572,299.3852907146992,17.2
157500,315.00000000077597,-1941611.782885125,-1548243.7578479862,299.3965568304431,17.2
158000,316.00000000078074,-1942838.4210037496,-1549613.3262932296,299.2877710498696,17.2
158500,317.0000000007855,-1942328.3134821076,-1546870.732241311,300.98694011749285,17.2
159000,318.0000000007903,-1942385.4947676416,-1547562.1618541912,300.5042070194864,17.2
159500,319.00000000079507,-1943708.0048500784,-1550431.5465121325,299.32686444897394,17.2
160000,320.00000000079984,-1943819.5471394174,-1549016.9520282492,300.4884232592305,17.2
160500,321.0000000008046,-1942417.863933539,-1546468.414070852,301.3613065185064,17.2
161000,322.0000000008094,-1938612.8773140442,-1544246.7565174592,300.15621805033265,17.2
161500,323.00000000081417,-1940211.215394793,-1547618.5370621772,298.8064322679242,17.2
162000,324.00000000081894,-1941686.4865953606,-1547311.5272364635,300.1629451734213,17.2
162500,325.0000000008237,-1940280.8636127599,-1548356.1570698484,298.2980318866821,17.2
