#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
37500,75.00000000000661,-126927.4921875,-73066.50494774012,296.8486701116576,76.4
38000,76.00000000000428,-127017.6328125,-72325.53838698589,301.42922229710405,76.3
38500,77.00000000000195,-126224.578125,-71680.73231573263,300.6121670065495,76.2
39000,77.99999999999962,-127016.4140625,-72292.15428687679,301.6064979448946,76.2
39500,78.99999999999729,-127195.6875,-72238.26520646736,302.8915464913164,76.2
40000,79.99999999999496,-127033.03125,-72274.88326351484,301.79326894264943,76.1
40500,80.99999999999262,-126993.5390625,-73102.08868419181,297.01656421514366,76.1
41000,81.9999999999903,-127282.84375,-72951.54385024647,299.4407445390037,76
41500,82.99999999998796,-126875.765625,-72559.24208225834,299.3593063375733,76
42000,83.99999999998563,-126813.5625,-72775.11909772927,297.8266994524488,75.9
42500,84.9999999999833,-126720.890625,-72203.69743229612,300.4652741591041,75.7
43000,85.99999999998097,-127323.2578125,-72595.29532515025,301.62690501702895,75.6
43500,86.99999999997864,-127753.703125,-73939.6334393816,296.59008937882044,75.6
44000,87.99999999997631,-126373.0703125,-72212.14054552,298.50176904055166,75.5
44500,88.99999999997398,-126431.125,-71693.36300271237,301.68091389510346,75.5
45000,89.99999999997165,-127177.171875,-72434.8388129007,301.70610679593716,75.5
45500,90.99999999996932,-127395.3046875,-72971.15128221037,299.9524960134224,75.4
46000,91.99999999996699,-127042.3359375,-72831.26483798365,298.77811725925005,75.4
46500,92.99999999996466,-126733.6640625,-72308.16090020968,299.95993504473546,75.3
47000,93.99999999996233,-126642.34375,-72466.96109149617,298.58142449894535,75.3
47500,94.99999999996,-126930.890625,-72608.49724887591,299.391657252821,75.2
48000,95.99999999995767,-126306.234375,-72413.00704746647,297.0263576675372,75.2
48500,96.99999999995534,-126185.0859375,-71735.24259542674,300.09408316138024,75.2
49000,97.999999999953,-127205.9609375,-72077.97172060132,303.8316065786085,75.1
49500,98.99999999995067,-126579.0234375,-72219.9273033957,299.5939403050673,75.1
50000,99.99999999994834,-127485.6328125,-72782.97141047032,301.48746097943246,75.1
