#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)"
70500,140.99999999994515,-1859259.7248998974,-1480877.210244821,299.9848534920558,17.8
71000,141.99999999994992,-1859990.7957955562,-1482370.2426890275,299.38076394072976,17.8
71500,142.9999999999547,-1857015.5190992318,-1477097.1872317716,301.20246234976815,17.8
72000,143.99999999995947,-1856248.146537641,-1478850.6711984961,299.2039060026008,17.8
72500,144.99999999996425,-1854564.1982254852,-1476864.0519976788,299.44386603953365,17.8
73000,145.99999999996902,-1857707.8505406976,-1479289.2849938434,300.0134349435483,17.8
73500,146.9999999999738,-1856334.8562192246,-1477677.6770666759,300.2026098255082,17.8
74000,147.99999999997857,-1857390.1920744851,-1481530.566263574,297.9846859077171,17.8
74500,148.99999999998334,-1855874.9008041844,-1478909.632385578,298.86124870551555,17.8
75000,149.99999999998812,-1858250.7864204068,-1478676.932804345,300.9293570825465,17.8
75500,150.9999999999929,-1858827.9764192197,-1480433.651555172,299.99421672547913,17.8
76000,151.99999999999767,-1859697.1307731997,-1481508.8373321602,299.83087327314684,17.8
76500,153.00000000000244,-1857893.153373843,-1479787.4723052757,299.76537748649486,17.8
77000,154.00000000000722,-1856669.5683481842,-1478155.8615598918,300.0888637233372,17.8
77500,155.000000000012,-1857576.6677439064,-1479041.066151787,300.10622210873794,17.8
78000,156.00000000001677,-1858244.6232724376,-1480570.4131769314,299.4233036547857,17.8
78500,157.00000000002154,-1858215.7063550912,-1479488.0574192288,300.25847886491704,17.8
79000,158.00000000002632,-1858050.6304501966,-1481061.5159111174,298.8801541112341,17.8
79500,159.0000000000311,-1859322.3086134065,-1480479.2271787117,300.34999472495105,17.8
80000,160.00000000003587,-1857777.6757766455,-1480457.9233971508,299.1422865837306,17.8
80500,161.00000000004064,-1857741.1362780295,-1481115.6723359614,298.5918488464783,17.8
81000,162.00000000004542,-1856847.41112593,-1479395.9688046537,299.24669148184734,17.8
81500,163.0000000000502,-1857256.6794169638,-1478267.8885306627,300.46551440886753,17.8
82000,164.00000000005497,-1858711.6865113676,-1481560.83861696,299.00837768136176,17.8
82500,165.00000000005974,-1857106.2228707355,-1479281.6008979336,299.5425514615062,17.8
83000,166.00000000006452,-1859191.0283452123,-1480367.887258444,300.3341858486959,17.8
83500,167.0000000000693,-1857436.727917835,-1480142.541483843,299.1220176862026,17.8
84000,168.00000000007407,-1857669.4202680923,-1479671.2152635874,299.68016955514776,17.8
84500,169.00000000007884,-1857195.4858836606,-1477910.2556746553,300.70053400767705,17.8
85000,170.00000000008362,-1857630.0286260415,-1480335.4354384597,299.12234016388396,17.8
85500,171.0000000000884,-1857021.0800410826,-1479934.5043398628,298.95742214375014,17.8
86000,172.00000000009317,-1859419.6025416944,-1479617.8127966586,301.1100667707787,17.8
86500,173.00000000009794,-1857920.5968107618,-1481194.2282097493,298.6718469123445,17.8
87000,174.00000000010272,-1857185.2250313628,-1478677.6763249713,300.0839815439943,17.8
87500,175.0000000001075,-1858061.3504805546,-1477906.6182701054,301.3898825383615,17.8
88000,176.00000000011227,-1858791.7046229653,-1480438.1416552055,299.96190034982106,17.8
88500,177.00000000011704,-1856910.2139300741,-1478948.0967244678,299.65155884337827,17.8
89000,178.00000000012182,-1859235.2396934573,-1480586.8815105846,300.1956164862457,17.8
89500,179.0000000001266,-1858309.075702019,-1480352.410184549,299.64723669897813,17.8
90000,180.00000000013137,-1860458.9800600111,-1482710.9123173312,299.48185862127747,17.8
90500,181.00000000013614,-1859522.644803755,-1479598.600244469,301.20699142009795,17.8
91000,182.00000000014091,-1857664.6492604222,-1480718.9687114952,298.8457192769917,17.8
91500,183.0000000001457,-1857261.0133465547,-1478181.1761302026,300.53769670832264,17.8
92000,184.00000000015046,-1857344.5415682774,-1481683.6736297098,297.82710898778544,17.8
92500,185.00000000015524,-1856695.5228698272,-1478365.2879574066,299.94340567051614,17.8
93000,186.00000000016001,-1856684.9803275876,-1478400.889493106,299.9068222557866,17.8
93500,187.0000000001648,-1859738.1339364182,-1481814.2318929988,299.6212615400257,17.8
94000,188.00000000016956,-1859728.1680286769,-1481217.1091375009,300.0867644481388,17.8
94500,189.00000000017434,-1857605.0774177779,-1477507.6263091755,301.34446959701285,17.8
95000,190.0000000001791,-1855937.84229617,-1478285.2891600265,299.4061338344852,17.8
95500,191.0000000001839,-1856916.3827089127,-1477903.869354003,300.4843217823438,17.8
96000,192.00000000018866,-1857876.4809609558,-1481287.145333961,298.5632060131432,17.8
96500,193.00000000019344,-1857364.964369513,-1478371.2619696017,300.46940829834114,17.8
97000,194.0000000001982,-1855808.8635328691,-1476462.6782110885,300.74885973592103,17.8
97500,195.000000000203,-1858806.3554012384,-1479539.4479539467,300.6860075674338,17.8
98000,196.00000000020776,-1858717.5697073136,-1481170.8365658207,299.3222388489552,17.8
98500,197.00000000021254,-1857979.113583332,-1478564.2568770968,300.803302989525,17.8
99000,198.0000000002173,-1855810.506865956,-1477653.8543920869,299.8057880471301,17.8
99500,199.0000000002221,-1857645.825321069,-1478562.2735686635,300.5406416238792,17.8
100000,200.00000000022686,-1856372.8612833805,-1477820.4495882676,300.1195493003719,17.8
100500,201.00000000023164,-1855607.5451426245,-1476049.6886579115,300.9166744216991,17.8
101000,202.0000000002364,-1856976.8258777019,-1478851.7039420956,299.7807903700837,17.8
101500,203.0000000002412,-1856110.3988477867,-1477189.378080432,300.4117856861707,17.8
102000,204.00000000024596,-1858826.8026076518,-1481961.7061831772,298.7818315025007,17.8
102500,205.00000000025074,-1855562.9687256776,-1475819.0972001222,301.0641487171889,17.8
103000,206.0000000002555,-1857372.2325517405,-1478779.3813132108,300.1516101119508,17.8
103500,207.0000000002603,-1855452.9031001776,-1477183.3335390761,299.8953096676019,17.8
104000,208.00000000026506,-1856194.964340184,-1477208.3807577663,300.4637644397055,17.8
104500,209.00000000026984,-1856304.8479633331,-1479426.0138052343,298.7927228937488,17.8
105000,210.0000000002746,-1857351.5054943431,-1479271.1782962256,299.74527672385994,17.8
105500,211.00000000027939,-1858018.4992683884,-1479594.6979111661,300.01758593823047,17.8
106000,212.00000000028416,-1856734.880405631,-1479905.754844528,298.75331349820453,17.8
106500,213.00000000028894,-1858946.119925797,-1480431.2528107795,300.08978364016525,17.8
107000,214.0000000002937,-1856426.8062210288,-1478654.9150696842,299.50074602088284,17.8
107500,215.00000000029848,-1856411.1915453244,-1479714.7482528859,298.6481218749537,17.8
108000,216.00000000030326,-1857014.217629753,-1479544.2401512498,299.26138631104754,17.8
108500,217.00000000030803,-1857536.4740204904,-1479374.7545529357,299.80980520252064,17.8
109000,218.0000000003128,-1859952.0512687135,-1480860.634091006,300.5468773994912,17.8
109500,219.00000000031758,-1856258.7583078034,-1478316.2479375997,299.636014378669,17.8
110000,220.00000000032236,-1856992.3173045106,-1477491.9967800027,300.87105942649146,17.8
110500,221.00000000032713,-1860904.8190601654,-1480781.6346686883,301.36487116102313,17.8
111000,222.0000000003319,-1856897.9020154234,-1476495.2211688424,301.58645831129684,17.8
111500,223.00000000033668,-1858496.9616210181,-1479081.1311496713,300.80407499873013,17.8
112000,224.00000000034146,-1859495.9076353442,-1481907.8346619664,299.35501341683573,17.8
112500,225.00000000034623,-1857691.2267886978,-1479906.8946378934,299.5106093503329,17.8
113000,226.000000000351,-1855606.9790853243,-1476208.673175871,300.79018137804604,17.8
113500,227.00000000035578,-1858141.6619290933,-1479236.5731633292,300.39915466074575,17.8
114000,228.00000000036056,-1857917.2190929558,-1481087.6898791376,298.7536335174865,17.8
114500,229.00000000036533,-1857976.1727210842,-1479553.8006236386,300.01645280900794,17.8
115000,230.0000000003701,-1859625.8529669438,-1478958.2974126022,301.7964532167795,17.8
115500,231.00000000037488,-1857491.6162418406,-1478517.6452664891,300.45376505829563,17.8
116000,232.00000000037966,-1857892.402914863,-1478883.2530880405,300.4816551488676,17.8
116500,233.00000000038443,-1857510.1828388423,-1478962.6209378166,300.1157043426574,17.8
117000,234.0000000003892,-1854756.7652011812,-1476773.1736324667,299.66858389982605,17.8
117500,235.00000000039398,-1857413.7031455543,-1478545.988017065,300.3695245254512,17.8
118000,236.00000000039876,-1857643.0893416014,-1480232.1592146647,299.21457307200313,17.8
118500,237.00000000040353,-1857211.2361190375,-1477138.9457361668,301.3245219611416,17.8
